symbol,corr,pval,type
MSANTD3,0.23333333333333336,0.17678076043994626,qVal
MSANTD3-TMEFF1,-0.0656158357771261,0.7204365980182782,qVal
MSH2,-0.02785923753665689,0.8797610321957862,qVal
MSH3,0.3891520244461421,0.02362077891924496,qVal
MSH6,0.5663821716453296,3.2745703973461774e-4,qVal
MSL1,0.21929824561403508,0.1915444870248355,qVal
MSMP,-0.07483567767062825,0.6597908304609681,qVal
MSN,-0.06774193548387097,0.716465366233901,qVal
MST1,-0.43765182186234813,0.005724495177959852,qVal
MTA1,-0.10573731626363206,0.5320071522083877,qVal
MTA2,-0.17605864974286023,0.2892035818834051,qVal
MTATP6P1,-0.15161943319838056,0.35551951516453484,qVal
MTBP,-0.1028225806451613,0.5806488748142741,qVal
MTCH1,0.043031358885017426,0.7888419736875872,qVal
MTDH,0.3980137509549274,0.020432217379680238,qVal
MTERF2,0.3821763602251407,0.015486363489063376,qVal
MTERF4,-0.09732620320855616,0.5826570469813311,qVal
MTF1,0.01358885017421603,0.9329169686442567,qVal
MTF2,0.11735419630156471,0.48767087995132785,qVal
MTFP1,0.18548387096774197,0.31639367381673966,qVal
MTFR1L,-0.3537051184110008,0.0408066387899103,qVal
MTG2,0.3078017288543604,0.06053269080164619,qVal
MTHFD1L,0.656235182550972,1.6912956431301064e-5,qVal
MTHFD2,0.4742296918767508,0.004392543740795639,qVal
MTHFR,-0.006722689075630253,0.9698966214836852,qVal
MTMR2,0.5165266106442578,0.001719382974819124,qVal
MTMR4,0.5513196480938416,0.0012826063647026012,qVal
MTMR9LP,-0.08866396761133603,0.5902244462144782,qVal
MTOR,0.2648174490279753,0.11317309913242342,qVal
MTPN,-0.2638655462184874,0.1314088426900565,qVal
MTRF1L,0.3677616501145913,0.03305824785156225,qVal
MTX1,-0.12495309568480298,0.4409682844908724,qVal
MUC1,-0.40933838620647905,0.007871087080916472,qVal
MUL1,-0.07822580645161291,0.6747190109577224,qVal
MUS81,-0.11594746716697935,0.4748003612363038,qVal
MUTYH,-0.3384615384615385,0.03562884285804537,qVal
MVP,-0.1500643500643501,0.3809133617487692,qVal
MXD3,-0.03407181054239878,0.8481222635291363,qVal
MXI1,0.11798128342245989,0.5116721624286119,qVal
MXRA8,0.10997428478462237,0.5110015509918685,qVal
MYADM,0.36228893058161343,0.022165668544103713,qVal
MYBBP1A,0.14634146341463417,0.359960670437643,qVal
MYC,0.5765182186234817,1.6121265917576097e-4,qVal
MYDGF,-0.12631578947368421,0.4421200292036354,qVal
MYH10,-0.02038770053475936,0.9105462275800943,qVal
MYH7B,0.0921200750469043,0.570595194570114,qVal
MYH9,0.3682926829268294,0.018362192868982226,qVal
MYL12B,0.593841642228739,4.3773910597321244e-4,qVal
MYL5,0.0130393551446183,0.9391833428423177,qVal
MYL6,-0.22630662020905928,0.1544198201916345,qVal
MYL6B,0.02334494773519164,0.884704102078592,qVal
MYLIP,-0.045190939927782024,0.7870942790485508,qVal
MYNN,0.40441176470588236,0.02029829812527668,qVal
MYO15B,-0.1856330014224751,0.2702333821057287,qVal
MYO1C,0.35931174089068824,0.025257068225338564,qVal
MYO1E,0.2951962061330102,0.10095737088743809,qVal
MYO9B,-0.19962476547842398,0.21605614723887642,qVal
MYRF,-0.0681451612903226,0.7148436377835964,qVal
MZT2A,-0.08108108108108107,0.6273122781959859,qVal
MZT2B,-0.0858885017421603,0.5922100515561342,qVal
"NAA10",0.13024453024453025,0.4474970862899789,qVal
"NAA15",0.35944851734325417,0.027266038845584463,qVal
"NAA20",-0.3885630498533725,0.028726177427827966,qVal
"NAA35",0.33145161290322583,0.06904586437474049,qVal
"NAA38",-0.05611325611325612,0.7444330163946108,qVal
"NAA50",0.23320825515947463,0.147230210052656,qVal
"NAA60",-0.48061497326203206,0.005090143010770638,qVal
"NAB1",0.4007639419404125,0.019519311114794564,qVal
"NAB2",0.2990480358901411,0.06852652522767314,qVal
"NABP1",0.6129032258064516,3.2800701070018895e-4,qVal
"NACA",0.1081232492997199,0.5349952083058747,qVal
"NACAD",0.35993031358885025,0.02135306358712178,qVal
"NACC1",-0.39606003752345215,0.011914034739809768,qVal
"NADK",-0.0722689075630252,0.683648337983409,qVal
"NAE1",0.13196480938416422,0.46997565739791397,qVal
"NAGLU",-0.4170222854433381,0.010772105098433234,qVal
"NAMPT",0.21758021390374332,0.22295263349246672,qVal
"NAP1L1",-0.22735893788525366,0.17541682866008773,qVal
"NAPA",-0.18367729831144464,0.255591020083099,qVal
"NARF",0.16944232238349885,0.3366623512181809,qVal
"NASP",-0.2277327935222672,0.16277916710815926,qVal
"NAT14",-0.16639676113360324,0.3101292795199966,qVal
"NAT9",-0.2790940766550523,0.07744701710167651,qVal
"NAV1",0.11680672268907566,0.5025183152267477,qVal
"NAXD",-0.34985994397759107,0.040004941651668284,qVal
"NAXE",0.09337979094076657,0.56019739041953,qVal
NBEAL2,0.13306451612903228,0.4738755123759023,qVal
NBN,0.41029601029601037,0.013532983946536466,qVal
NBPF1,0.09663865546218488,0.5794601501420087,qVal
NBR1,0.5162719633307868,0.00203704548426386,qVal
NBR2,0.17017466054421185,0.3283923924558956,qVal
NCAPD2,-0.044939271255060725,0.7853569940039496,qVal
NCAPG,0.5227272727272727,0.002459485407618995,qVal
NCBP1,0.4304812834224599,0.013048384355509385,qVal
NCDN,-0.6330022918258212,8.481822794172549e-5,qVal
NCK1,-0.06975806451612904,0.7083691599515768,qVal
NCKAP1,0.07644787644787646,0.6565977187632003,qVal
NCKAP5L,0.35282258064516137,0.05222234388979913,qVal
NCKIPSD,0.16859716859716864,0.32431942892060917,qVal
NCL,-0.05403377110694183,0.739815243475436,qVal
NCLN,-0.26172650878533227,0.13465347923200835,qVal
NCOA2,0.19662982820877553,0.23581024455423763,qVal
NCOA5,-0.31158357771260997,0.08291352974425187,qVal
NCOA6,-0.04446529080675422,0.7847463603679145,qVal
NCOA7,0.32528647822765466,0.06099305342509789,qVal
NCOR1,0.4077220077220078,0.014175458854036208,qVal
NCOR2,-0.01811846689895471,0.9104920794888216,qVal
NCS1,0.23346774193548392,0.2054265452544676,qVal
NCSTN,0.21988795518207288,0.20360486575835066,qVal
NDC80,0.6744868035190615,3.651168696017947e-5,qVal
NDEL1,0.11656891495601172,0.5237000338680988,qVal
NDOR1,0.10993085099294554,0.3380043395071217,qVal
NDRG4,0.09314516129032259,0.61695867770305,qVal
NDST1,0.28083623693379794,0.07555699363204688,qVal
NDST2,-0.08745644599303139,0.5854426418673581,qVal
NDUFA10,-0.42947806105700836,0.007583825682328906,qVal
NDUFA11,-0.41234817813765184,0.009576935394638563,qVal
NDUFA13,-0.14390243902439023,0.37434920792769755,qVal
NDUFA2,-0.2529411764705883,0.14236377764156308,qVal
NDUFA4L2,0.6120978120978121,1.0156512737362008e-4,qVal
NDUFA7,0.20866615603457705,0.20791572398845973,qVal
NDUFAB1,0.001400560224089636,0.9942342495657638,qVal
NDUFAF3,-0.13379790940766553,0.4029458657709556,qVal
NDUFAF5,0.10806451612903227,0.5613921179654994,qVal
NDUFAF6,-0.4705276705276706,0.004147071310709433,qVal
NDUFB10,-0.08724696356275305,0.5962020491684299,qVal
NDUFB2,-0.39568480300187614,0.012000364617581818,qVal
NDUFB4,-0.1420849420849421,0.4069804631073557,qVal
NDUFB7,-0.4761133603238866,0.00243777939112137,qVal
NDUFB9,0.4548510313216196,0.007393315863380802,qVal
NDUFS1,0.5278838808250573,0.0015561180889654353,qVal
NDUFS3,0.1854946524064171,0.30006903146774705,qVal
NDUFS6,0.4414634146341463,0.004697290433061526,qVal
NDUFS7,-0.026808184702921543,0.8729483347385179,qVal
NDUFS8,-0.17846591530802056,0.2825780385710148,qVal
NDUFV1,-0.2397759103641457,0.16487013081526802,qVal
NDUFV2,0.16854838709677422,0.36319909516456084,qVal
NDUFV3,0.20645161290322583,0.26398259971949406,qVal
NECAB3,0.15,0.3607290967081177,qVal
NECTIN2,-0.28031358885017427,0.0761201263695899,qVal
NEIL1,-0.248217636022514,0.12237148943591131,qVal
NEK6,-0.18728222996515684,0.24009404622826827,qVal
NEK7,0.3570381231671554,0.045537794593289244,qVal
NEK8,-0.3412891986062719,0.029522465622358916,qVal
NELFA,-0.12123552123552125,0.4797521996513207,qVal
NELFB,0.18519163763066204,0.24545543569108919,qVal
NELFCD,0.16951219512195126,0.28826004657917104,qVal
NEMF,0.053885630498533725,0.7690309675986633,qVal
NEMP1,0.2951219512195123,0.06140109478856295,qVal
NEURL4,0.19113827349121465,0.2776877380480122,qVal
NEXN,0.11876750700280114,0.4953268950550152,qVal
NF1,0.2342375366568915,0.19620439625517966,qVal
NFAT5,0.11564171122994653,0.5201338884921979,qVal
NFATC3,0.25775401069518716,0.14083698439366357,qVal
NFE2L1,0.1294723294723295,0.4502141936412754,qVal
NFE2L2,0.17675070028011206,0.30847429326402886,qVal
NFIC,0.2571428571428572,0.10459740068932545,qVal
NFIX,0.16117737170368748,0.332393555063308,qVal
NFKBIA,0.0739687055476529,0.6624692707311843,qVal
NFKBIE,-0.1294425087108014,0.41854192339718044,qVal
NFRKB,0.24350064350064354,0.15204523976557588,qVal
NFS1,-0.012583433636065212,0.9404482335441566,qVal
NFX1,0.08720866615603456,0.6014231525949165,qVal
NFYC,0.0200240726556516,0.9050586029046378,qVal
NHP2,-0.08108108108108107,0.6273122781959859,qVal
NIF3L1,-0.052807486631016046,0.7698219796399691,qVal
NIPBL,0.3378151260504202,0.04775503643414877,qVal
NIT1,0.3089635854341737,0.07131359027604549,qVal
NKIRAS1,0.31270744428639163,0.05995351094669519,qVal
NKIRAS2,0.1270053475935829,0.479695312941062,qVal
NKPD1,-0.3916596957720879,0.018163381564536105,qVal
NKTR,0.06707517233833023,0.6881418962913718,qVal
NLE1,-0.13153153153153155,0.44298867131055975,qVal
NLGN3,-0.08790106951871658,0.6254616761477981,qVal
NLRC3,0.2602639296187683,0.14993020656945785,qVal
NLRC4,0.5142013117464176,0.003084424515742483,qVal
NMB,0.12683736367946893,0.4529640695771336,qVal
NME1,-0.005870445344129555,0.9720564096738787,qVal
NME1-NME2,-0.10809716599190283,0.5110880441187318,qVal
NME2,-0.1863442389758179,0.26837686654046455,qVal
NME3,-0.2630662020905924,0.09663785461270116,qVal
NME4,-0.16548127074442864,0.32637664102132036,qVal
NME6,0.2643527204502814,0.09934161930104046,qVal
NME9,-0.059384164222873896,0.7461306803985934,qVal
NMT1,0.07861163227016883,0.6285901938322195,qVal
NNT,-0.12232620320855615,0.4961433882810482,qVal
NOB1,0.3669467787114847,0.030802482100288957,qVal
NOC4L,-0.14071294559099434,0.385118157590365,qVal
NOL12,0.17815126050420171,0.30460786871232376,qVal
NOL3,0.08239413502571397,0.621725613522313,qVal
NOL4L,-0.026759530791788857,0.8845057944959172,qVal
NOLC1,0.1299651567944251,0.4166523883528707,qVal
NOM1,0.12330022918258211,0.4857197111915664,qVal
NONO,0.5086898395721925,0.002833655863757007,qVal
NOP14,-0.15986431775905457,0.3363887005352374,qVal
NOP16,-0.4620967741935485,0.009504960782295057,qVal
NOP2,0.22885154061624655,0.18542345889906997,qVal
NOP56,-0.19606003752345214,0.2244987759548117,qVal
NOP58,0.31214574898785424,0.053497689061900514,qVal
NOP9,-0.33262032085561494,0.05514749281243638,qVal
NOSIP,-0.3296859612649086,0.04378373925185006,qVal
NOXO1,-0.2456709175671762,0.13168028588167502,qVal
NPAS1,-0.13819648093841644,0.4490957599594119,qVal
NPB,-0.04838709677419355,0.7921269739778282,qVal
NPEPPS,0.10193050193050195,0.552798568348142,qVal
NPFF,0.039553833905662215,0.808530226960671,qVal
NPLOC4,-0.08545792756319072,0.6087723376274169,qVal
NPM1,0.40365853658536593,0.009318575128050424,qVal
NPRL2,-0.006048387096774194,0.9749394967044888,qVal
NPTN,0.2655286865813181,0.11218102163447938,qVal
NR1D1,0.07338935574229694,0.6742307786412584,qVal
NR1H2,-0.25313588850174223,0.11026183527037885,qVal
NR2C2,0.07747747747747749,0.6522585308396255,qVal
NR2C2AP,0.09718574108818011,0.5495044006787845,qVal
NR2F6,-0.3173387096774194,0.0823167451315779,qVal
NR3C1,0.4491935483870968,0.011935808219044147,qVal
NR4A1,0.39637096774193553,0.028073516365301882,qVal
NR4A2,-0.05755131964809384,0.7537412284608977,qVal
NR6A1,-0.04118404118404119,0.8111100985575376,qVal
NRAS,0.09421162052740999,0.5724227491648316,qVal
NRBP1,-0.3369747899159664,0.04833819946233097,qVal
NRDC,-0.008644271802166538,0.9592345262115116,qVal
NRDE2,-0.042471042471042476,0.8053021315160526,qVal
NRF1,-0.36693548387096775,0.04304119734209832,qVal
NRG4,0.4046126862960936,0.01951352514306736,qVal
NRIP2,-0.10756100229784439,0.5189987933383579,qVal
NRL,-0.2877005347593583,0.09910070133076611,qVal
NSD1,0.5358299595141701,5.330510752772028e-4,qVal
NSFL1C,-0.0016129032258064518,0.9939500118358425,qVal
NSL1,0.22092245989304812,0.21579033460257108,qVal
NSMCE2,-0.06283422459893048,0.7275270482014351,qVal
NSMF,-0.07954971857410881,0.6244843908669863,qVal
NSRP1,-0.21288515406162467,0.218654945111792,qVal
NSUN2,0.4500492395229237,0.004959907618862155,qVal
NSUN4,0.3435483870967742,0.05906660928216199,qVal
NSUN5P1,0.09222380275011853,0.5859502212805728,qVal
NSUN5P2,0.1196524064171123,0.505670770813217,qVal
NSUN6,0.22486048801838274,0.17416209877324498,qVal
NT5C,-0.010121457489878543,0.9514857990450499,qVal
NT5C1B-RDH14,0.3054306441758276,0.08914436419968647,qVal
NT5C2,0.4110682110682111,0.013345141192700121,qVal
NT5C3B,-0.20849420849420852,0.221499336351266,qVal
NT5DC2,0.02620967741935484,0.8888543904620432,qVal
NT5E,0.4198198047751882,0.015004842081602519,qVal
NTMT1,-0.07267206477732793,0.659170031403285,qVal
NTN3,0.486794175712414,0.0016748356541672767,qVal
NUBP1,-0.2005131964809384,0.26998660096991023,qVal
NUBP2,-0.0721254355400697,0.6530460087048037,qVal
NUCB1,0.01792717086834734,0.9187742296411753,qVal
NUCKS1,0.035521235521235525,0.8367807804320877,qVal
NUDC,-0.296358543417367,0.08413324527285498,qVal
NUDCD3,0.5566619250829777,4.3115816631751684e-4,qVal
NUDT1,0.27477477477477474,0.099879443943381,qVal
NUDT16L1,-0.6165882481671955,5.4281038338282355e-5,qVal
NUDT17,-0.01801125703564728,0.9122021181285583,qVal
NUDT18,0.06829640947288006,0.7002348046762622,qVal
NUDT22,-0.07692307692307691,0.6360087423305388,qVal
NUDT3,-0.04705882352941177,0.7878600722761995,qVal
NUDT5,0.25148005148005154,0.138751959328663,qVal
NUFIP2,0.15121951219512195,0.35033601749675686,qVal
NUMA1,0.05383275261324043,0.7374434391233615,qVal
NUMBL,-0.29634898055950687,0.07522587282083036,qVal
NUP107,0.41329258976317795,0.01578193520720356,qVal
NUP153,0.24933155080213903,0.16129478180611356,qVal
NUP160,0.36409472880061117,0.034952047898574486,qVal
NUP188,-0.14929214929214932,0.38339174713991614,qVal
NUP210L,0.25557939180604416,0.11144479171703975,qVal
NUP214,0.617682459787723,5.2277742169368647e-5,qVal
NUP50,0.3900864427180216,0.01605048117737845,qVal
NUP62,-0.147212543554007,0.3570833737334235,qVal
NUP85,-0.1894934333958724,0.2406436548818031,qVal
NUP88,0.6041275797373358,5.225933145948429e-5,qVal
NUP93,-0.09243697478991597,0.5961356990710477,qVal
NUP98,0.45920205920205925,0.005258114290568007,qVal
NUS1,0.2657085561497326,0.13484197492396205,qVal
NUSAP1,0.32697947214076245,0.0682405854728084,qVal
NUTF2,-0.2038123167155425,0.2620554878927071,qVal
NXF1,-0.4154440154440155,0.012322091284375907,qVal
OAZ1,0.23339587242026263,0.14689797910673566,qVal
OAZ2,-0.4720246562351825,0.0035092527469853096,qVal
OBSCN,0.22611336032388665,0.16585173580809803,qVal
OBSL1,0.17595307917888564,0.33396754443062165,qVal
OCIAD1,-0.16694677871148464,0.3364119653738031,qVal
ODC1,0.4185328185328186,0.011640891349083962,qVal
OGDH,0.13870320855614973,0.4398615371797477,qVal
OGFOD2,-0.25343764817449027,0.12996985116697668,qVal
OGFR,-0.27935222672064774,0.08958042621500989,qVal
OGG1,0.13256113256113258,0.43940009211226794,qVal
OLA1,-0.36950146627565983,0.03813020063082654,qVal
OPA3,-0.019512195121951216,0.9048799288147259,qVal
OPN1SW,0.3129754195659898,0.05928059925577977,qVal
OPN3,0.5467914438502673,0.0011849123229826254,qVal
ORAI2,0.16722689075630254,0.33559258907564676,qVal
ORAI3,-0.3674216027874565,0.01865617252529993,qVal
ORC6,0.03225806451612903,0.8608251359650695,qVal
ORMDL2,-0.1419404125286478,0.4217446948645936,qVal
OS9,-0.2843856001750738,0.08377357538309485,qVal
OSBPL3,0.06203346203346204,0.7184676315858228,qVal
OSBPL5,0.2682186234817814,0.09883003936286694,qVal
OSBPL9,0.16287339971550496,0.33414251459221495,qVal
OSGEP,0.20420168067226893,0.23836592257382241,qVal
OSGIN2,0.27492668621700883,0.12768086392015507,qVal
OST4,-0.14677871148459387,0.39864478212769255,qVal
OTUB1,-0.5613508442776735,2.1086398874496117e-4,qVal
OTUD4,-0.04512032085561497,0.8027086540707882,qVal
OTUD5,-0.13032060400481452,0.4340508089074145,qVal
OTUD7B,0.2896810506566604,0.07012565864637302,qVal
OVCA2,-0.4767507002801121,0.0041662317938619756,qVal
OVOL2,-0.03966914191111713,0.8265088919603678,qVal
OXA1L,-0.49381770434402006,0.0018483769469320127,qVal
OXLD1,0.10327540106951871,0.5659844948416121,qVal
OXSR1,-0.050700280112044825,0.7718207307281938,qVal
P2RX2,-0.048738515886262955,0.7809859722098575,qVal
P2RX5-TAX1BP3,-0.04999594846446803,0.7525317690856232,qVal
P2RY11,-0.05064419414958269,0.7494220761627393,qVal
P3H1,0.402072192513369,0.021088179264333477,qVal
P3H3,0.4447605500237079,0.006248176704972059,qVal
P4HB,0.0929144385026738,0.605781787528774,qVal
P4HTM,0.05418118466898956,0.735802927446026,qVal
PABPC1,-0.5601214574898785,2.655913242908663e-4,qVal
PABPC1L,0.011926906663748769,0.9435773281000652,qVal
PABPC4,-0.3411569464201043,0.03937558301798111,qVal
PABPN1,-0.3782363977485928,0.0166527171370559,qVal
PACS1,-0.08555347091932457,0.598478793461528,qVal
PACS2,-0.4867595818815332,0.001422860067928814,qVal
PACSIN2,0.3620967741935484,0.04602890239482466,qVal
PACSIN3,0.25805958747135216,0.14035399038137567,qVal
PAF1,-0.18275418275418276,0.2848634984442585,qVal
PAFAH1B1,0.012020905923344951,0.9406923863460463,qVal
PAFAH1B3,-0.20504201680672274,0.23640719575628427,qVal
PAGR1,0.05708502024291498,0.7291946946985896,qVal
PAICS,0.3503437738731856,0.04286359270109464,qVal
PAK2,0.1040488922841864,0.5567525451568717,qVal
PAK4,-0.4756756756756757,0.003713811157152797,qVal
PALLD,0.38804831401724,0.023344864258956377,qVal
PAN3,-0.15154061624649862,0.3833793313491054,qVal
PANK2,0.09320557491289201,0.5609325235733069,qVal
PAPLN,0.17780938833570412,0.29121688929666323,qVal
PAQR4,0.057295645530939646,0.7468708264455618,qVal
PAQR6,-0.22808369431329722,0.17454758859176905,qVal
PARD6A,0.06134453781512606,0.7254962097181943,qVal
PARG,0.08394428152492668,0.6466993408830719,qVal
PARK7,-0.1843841642228739,0.3110217610068589,qVal
PARP1,0.31764705882352945,0.06341860262690964,qVal
PARP10,0.31699310646679063,0.05296189137995703,qVal
PARP4,0.2086296823138928,0.21447416325594967,qVal
PARP6,-0.08629682313892839,0.6103588237474672,qVal
PATZ1,0.27038770053475936,0.12791335556882144,qVal
PAXBP1,0.3392156862745098,0.046795770705536664,qVal
PAXIP1,0.5073313782991202,0.003419113032519014,qVal
PBLD,-0.08261297734981946,0.6207965414750355,qVal
PBRM1,0.08431085043988269,0.6452553389578609,qVal
PBXIP1,-0.2074898785425101,0.20426719579325003,qVal
PC,-0.04181184668989548,0.7947061088002971,qVal
PCBD2,0.10997067448680352,0.547617057527725,qVal
PCBP1,-0.15884305357989567,0.3463689954619643,qVal
PCBP2,-0.44059233449477364,0.0042611891850804755,qVal
PCBP4,0.01944049312470365,0.9091594179652324,qVal
PCCB,0.11998663101604277,0.5044747938596509,qVal
PCDH12,-0.23944219580108322,0.18686966408458813,qVal
PCDHGA1,-0.068983268983269,0.6883848725010278,qVal
PCDHGA10,0.28089599283230143,0.0970154378878632,qVal
PCDHGA11,0.20900900900900904,0.2203408466800004,qVal
PCDHGA12,0.09974235085954294,0.562737615925283,qVal
PCDHGA2,0.1937496525627835,0.2575332140436718,qVal
PCDHGA3,0.267632853406725,0.11455016759079287,qVal
PCDHGA4,0.1933075933075933,0.2575850811884794,qVal
PCDHGA5,0.19974259974259975,0.24184112230819807,qVal
PCDHGA6,0.1541827541827542,0.36785669188812375,qVal
PCDHGA7,-0.20516120770972995,0.2300058496357524,qVal
PCDHGA8,0.4496782496782497,0.006384034166687186,qVal
PCDHGA9,0.07801236097909013,0.651092249337914,qVal
PCDHGB1,0.3117919773784758,0.06414386891327047,qVal
PCDHGB2,0.05817245817245818,0.7353679823930643,qVal
PCDHGB3,-0.06667095708509417,0.6992459990967546,qVal
PCDHGB4,0.5484037256945941,5.345758893189014e-4,qVal
PCDHGB5,0.32731985940986963,0.05133539231970259,qVal
PCDHGB6,0.46486486486486495,0.0046739409728374735,qVal
PCDHGB7,0.12870841136118566,0.45438995595794884,qVal
PCDHGC3,-0.008505161701201337,0.9607353542266903,qVal
PCDHGC4,0.023033466464667987,0.8939237206751827,qVal
PCDHGC5,0.1451830729870458,0.3981972132347019,qVal
PCF11,-0.02987197724039829,0.8585100099369191,qVal
PCGF1,0.1945187165775401,0.2768353715550942,qVal
PCGF3,0.14163763066202092,0.37574109898319297,qVal
PCID2,0.39406158357771265,0.026401345216365973,qVal
PCIF1,-0.49009009009009014,0.0027038553523973607,qVal
PCK2,0.13135026737967914,0.4646828002329274,qVal
PCMTD1,-0.253475935828877,0.1477287825721726,qVal
PCNX3,0.03641456582633054,0.835221919094299,qVal
PCNX4,-0.08914177335229967,0.598588072335445,qVal
PCP2,-0.012135762010161298,0.9474405429066382,qVal
PCSK7,-0.09836962468541414,0.5555142070720321,qVal
PCYT1A,-0.15469208211143695,0.3963482420000475,qVal
PCYT2,-0.2212566844919786,0.2150829864184239,qVal
PDAP1,-0.27954971857410876,0.08086146901862194,qVal
PDCD11,-0.028340080971659916,0.8657237437968214,qVal
PDCD6,0.28709677419354845,0.11736309687998427,qVal
PDE2A,0.10516440745187146,0.5183947355660733,qVal
PDE6B,0.06687096581343997,0.6899690389590791,qVal
PDE8A,0.42105263157894735,0.009977556745213334,qVal
PDF,-0.22829131652661067,0.18652463421517068,qVal
PDHB,0.1281321807637597,0.4418639800212873,qVal
PDIA3,-0.040540540540540536,0.8112968791079603,qVal
PDIA5,0.1585585585585586,0.3542833434217769,qVal
PDLIM7,0.0829268292682927,0.605087081081558,qVal
PDPR,0.07903225806451614,0.6715453889513058,qVal
PDS5A,0.08522727272727272,0.6360649750804391,qVal
PDSS1,-0.06134453781512606,0.7254962097181947,qVal
PDXK,0.29212007504690424,0.06771849049851232,qVal
PDZD2,0.19938359412043621,0.2358401173016777,qVal
PDZD7,-0.06661925082977714,0.6943262979880213,qVal
PEA15,0.27147390305285035,0.09929309954993651,qVal
PEAK1,0.5135630498533724,0.0029973745295548975,qVal
PEF1,-0.2068850267379679,0.24696616750389985,qVal
PELI3,0.5401500938086303,3.9538369528010044e-4,qVal
PELP1,0.04825473246525878,0.772997422563147,qVal
PEPD,0.044570886676149835,0.7928779783367319,qVal
PES1,-0.10868347338935576,0.5328695044554059,qVal
PET100,-0.5106304985337243,0.003189837649308136,qVal
PEX10,-0.33245778611632265,0.03661912542656397,qVal
PEX11G,0.05498533724340176,0.7644346627386189,qVal
PEX16,-0.3024390243902439,0.058253657688369875,qVal
PEX26,0.28983268983268984,0.08663638093173281,qVal
PEX6,0.2491935483870968,0.17586220886253623,qVal
PFDN1,-0.21415701415701419,0.2089865877869149,qVal
PFDN2,-0.28987854251012146,0.0737406692873992,qVal
PFDN4,0.41298701298701296,0.0158653106582947,qVal
PFKFB3,-0.1392156862745098,0.4236030139660629,qVal
PFKL,-0.2076813655761024,0.21660118109548376,qVal
PFKP,0.25688545688545694,0.13025130691493958,qVal
PFN1,-0.2800087536929642,0.08880570448442297,qVal
PFN2,-0.09897360703812316,0.5885970964893276,qVal
PGAM1,-0.0653225806451613,0.7262213549321228,qVal
PGAM2,-0.28185636454104107,0.0742059445501003,qVal
PGAM5,0.06177606177606178,0.719590290100669,qVal
PGAP2,0.09506875296348981,0.5743920725905283,qVal
PGK1,0.11596638655462184,0.5122093580239558,qVal
PGLS,-0.36267696267696276,0.0303578229416008,qVal
PGP,0.03725490196078432,0.8314594122017515,qVal
PGS1,-0.06970128022759602,0.6808992967497308,qVal
PHACTR1,0.06717914438502674,0.7094367089794757,qVal
PHB2,0.09898785425101214,0.547504950829911,qVal
PHC2,-0.12307692307692308,0.45398947303114223,qVal
PHF12,0.060526315789473685,0.7135208467387382,qVal
PHF14,0.09859943977591039,0.5717513213133177,qVal
PHF19,0.2819783346099135,0.0865128500540744,qVal
PHF2,0.3005602240896359,0.07967432549796406,qVal
PHF21A,0.2823886639676113,0.08177176714924281,qVal
PHF23,0.024202626641651025,0.8820513521950976,qVal
PHF3,0.5268628952839478,8.067492349289671e-4,qVal
PHGDH,0.5103609625668449,0.002732600398259516,qVal
PHIP,0.3968705547652916,0.014186339378583518,qVal
PHKG2,-0.06921313980137508,0.6963945533856568,qVal
PHLDA1,0.33830645161290324,0.06323984638261447,qVal
PHLDB1,0.2704453441295546,0.09598103167975182,qVal
PHPT1,-0.4418386491557223,0.004659004061027876,qVal
PHTF1,-0.22162162162162166,0.19326062174336087,qVal
PHTF2,-0.03241978609625668,0.8577625426758648,qVal
PHYKPL,0.024041811846689902,0.8812740612690666,qVal
PI4K2A,0.08442728442728444,0.6232720491445181,qVal
PI4KA,0.43501400560224096,0.009562387552242611,qVal
PI4KB,-0.38850174216027883,0.012563916374255362,qVal
PIANP,0.20115908870874716,0.2394223864579361,qVal
PIAS1,0.015587044534412954,0.9250857219661738,qVal
PIAS3,-0.10806754221388366,0.5055008514448212,qVal
PIAS4,-0.016898954703832753,0.9165234706353023,qVal
PICALM,0.38819648093841647,0.028886991966908578,qVal
PIDD1,-0.10410557184750734,0.5693036896428482,qVal
PIEZO1,-0.12178575336470071,0.46495751237939004,qVal
PIGL,-0.2483870967741936,0.17729979916313063,qVal
PIGQ,-0.15920779078673813,0.33839744509477887,qVal
PIGU,0.1816653934300993,0.30254482282818984,qVal
PIGV,-0.05000000000000001,0.7889458536417013,qVal
PIH1D1,0.1645748987854251,0.31551534828522476,qVal
PIK3CD,0.1403958944281525,0.4418492812318106,qVal
PIK3R2,0.009243697478991598,0.9583763795566096,qVal
PILRA,0.058724202626641644,0.7180908299920995,qVal
PILRB,0.10052264808362373,0.5304541279969256,qVal
PIM3,0.44005602240896363,0.008691723923178926,qVal
PIN1,0.23306451612903228,0.20622758933154045,qVal
PIN4,0.09979757085020242,0.5442182126691555,qVal
PINK1,0.23495989304812834,0.18745543367342665,qVal
PIP5K1A,0.34089635854341743,0.04566533806535254,qVal
PIP5K1C,-0.33072546230440963,0.0461175262032961,qVal
PIP5KL1,0.004453441295546559,0.9789179461041998,qVal
PIPOX,0.08957528957528958,0.6021556289296947,qVal
PISD,-0.22267206477732793,0.17252088181027536,qVal
PITPNA,-0.05678958310537257,0.7341214972280306,qVal
PITPNM1,0.0267379679144385,0.8806905086718183,qVal
PITPNM2,-0.6228070175438597,5.59529529712018e-5,qVal
PKD1,0.3240872451398767,0.0508766097691734,qVal
